Time (s),Raw ADC,Voltage (V),Voltage_Filtered
5452.632,570,2.783,2.783
5452.852,572,2.793,2.778
5453.072,564,2.754,2.773
5453.292,568,2.773,2.773
5453.512,568,2.773,2.773
5453.732,620,3.027,2.778
5453.952,571,2.788,2.778
5454.172,569,2.778,2.778
5454.392,563,2.749,2.778
5454.612,569,2.778,2.769
5454.832,567,2.769,2.769
5455.052,564,2.754,2.778
5455.272,589,2.876,2.769
5455.492,569,2.778,2.778
5455.712,566,2.764,2.778
5455.932,569,2.778,2.769
5456.152,567,2.769,2.769
5456.372,567,2.769,2.778
5456.592,615,3.003,2.778
5456.812,577,2.817,2.778
5457.032,569,2.778,2.778
5457.252,569,2.778,2.778
5457.472,566,2.764,2.778
5457.692,569,2.778,2.778
5457.912,568,2.773,2.778
5458.132,611,2.983,2.778
5458.352,576,2.813,2.778
5458.572,569,2.778,2.783
5458.792,564,2.754,2.778
5459.012,570,2.783,2.773
5459.232,568,2.773,2.773
5459.452,562,2.744,2.783
5459.672,610,2.979,2.773
5459.892,589,2.876,2.778
5460.112,564,2.754,2.778
5460.332,569,2.778,2.773
5460.552,568,2.773,2.773
5460.772,565,2.759,2.778
5460.992,569,2.778,2.773
5461.212,614,2.998,2.778
5461.432,566,2.764,2.778
5461.652,570,2.783,2.769
5461.872,567,2.769,2.769
5462.092,567,2.769,2.769
5462.312,569,2.778,2.769
5462.532,567,2.769,2.773
5462.752,568,2.773,2.773
5462.972,570,2.783,2.773
5463.192,567,2.769,2.778
5463.412,569,2.778,2.778
5463.632,569,2.778,2.769
5463.852,564,2.754,2.778
5464.072,566,2.764,2.769
5464.292,623,3.042,2.769
5464.512,567,2.769,2.778
5464.732,570,2.783,2.778
5464.952,569,2.778,2.778
5465.172,562,2.744,2.778
5465.392,569,2.778,2.759
5465.612,565,2.759,2.759
5465.832,564,2.754,2.764
5466.052,578,2.822,2.759
5466.272,566,2.764,2.764
5466.492,562,2.744,2.764
5466.712,566,2.764,2.754
5466.932,564,2.754,2.754
5467.152,564,2.754,2.764
5467.372,627,3.062,2.759
5467.592,567,2.769,2.764
5467.812,565,2.759,2.764
5468.032,566,2.764,2.764
5468.252,564,2.754,2.759
5468.472,566,2.764,2.764
5468.692,565,2.759,2.764
5468.912,597,2.915,2.773
5469.132,582,2.842,2.773
5469.352,568,2.773,2.773
5469.572,560,2.734,2.754
5469.792,564,2.754,2.744
5470.012,562,2.744,2.744
5470.232,557,2.72,2.744
5470.452,563,2.749,2.739
5470.672,561,2.739,2.739
5470.892,556,2.715,2.749
5471.112,588,2.871,2.739
5471.332,565,2.759,2.749
5471.552,558,2.725,2.749
5471.772,563,2.749,2.739
5471.992,561,2.739,2.739
5472.212,559,2.729,2.739
5472.432,562,2.744,2.739
5472.652,560,2.734,2.739
5472.872,561,2.739,2.739
5473.092,568,2.773,2.739
5473.312,561,2.739,2.744
5473.532,562,2.744,2.744
5473.752,562,2.744,2.744
5473.972,560,2.734,2.744
5474.192,563,2.749,2.744
5474.412,562,2.744,2.749
5474.632,614,2.998,2.754
5474.852,571,2.788,2.754
5475.072,564,2.754,2.754
5475.292,559,2.729,2.749
5475.512,563,2.749,2.744
5475.732,562,2.744,2.744
5475.952,556,2.715,2.744
5476.172,562,2.744,2.739
5476.392,561,2.739,2.739
5476.612,557,2.72,2.744
5476.832,581,2.837,2.739
5477.052,563,2.749,2.749
5477.272,558,2.725,2.749
5477.492,563,2.749,2.739
5477.712,561,2.739,2.739
5477.932,560,2.734,2.739
5478.152,562,2.744,2.739
5478.372,561,2.739,2.744
5478.592,562,2.744,2.744
5478.812,599,2.925,2.759
5479.032,625,3.052,2.759
5479.252,565,2.759,2.759
5479.472,563,2.749,2.749
5479.692,560,2.734,2.749
5479.912,563,2.749,2.744
5480.132,562,2.744,2.744
5480.352,558,2.725,2.744
5480.572,562,2.744,2.744
5480.792,562,2.744,2.744
5481.012,597,2.915,2.769
5481.232,592,2.891,2.769
5481.452,567,2.769,2.769
5481.672,557,2.72,2.769
5481.892,567,2.769,2.744
5482.112,562,2.744,2.744
5482.332,558,2.725,2.744
5482.552,562,2.744,2.739
5482.772,561,2.739,2.739
5482.992,560,2.734,2.744
5483.212,621,3.032,2.739
5483.432,580,2.832,2.749
5483.652,561,2.739,2.749
5483.872,563,2.749,2.744
5484.092,560,2.734,2.744
5484.312,562,2.744,2.744
5484.532,563,2.749,2.744
5484.752,559,2.729,2.744
5484.972,562,2.744,2.749
5485.192,606,2.959,2.744
5485.412,621,3.032,2.744
5485.632,561,2.739,2.744
5485.852,562,2.744,2.739
5486.072,553,2.7,2.729
5486.292,559,2.729,2.725
5486.512,558,2.725,2.725
5486.732,553,2.7,2.725
5486.952,559,2.729,2.72
5487.172,557,2.72,2.72
5487.392,554,2.705,2.729
5487.612,569,2.778,2.72
5487.832,560,2.734,2.729
5488.052,556,2.715,2.729
5488.272,559,2.729,2.72
5488.492,557,2.72,2.72
5488.712,557,2.72,2.72
5488.932,558,2.725,2.72
5489.152,555,2.71,2.725
5489.372,558,2.725,2.725
5489.592,617,3.013,2.734
5489.812,574,2.803,2.734
5490.032,560,2.734,2.734
5490.252,559,2.729,2.729
5490.472,555,2.71,2.729
5490.692,559,2.729,2.729
5490.912,559,2.729,2.725
5491.132,553,2.7,2.725
5491.352,558,2.725,2.705
5491.572,554,2.705,2.705
5491.792,549,2.681,2.725
5492.012,620,3.027,2.705
5492.232,568,2.773,2.729
5492.452,554,2.705,2.729
5492.672,559,2.729,2.725
5492.892,558,2.725,2.725
5493.112,555,2.71,2.725
5493.332,558,2.725,2.72
5493.552,557,2.72,2.72
5493.772,556,2.715,2.725
5493.992,605,2.954,2.725
5494.212,621,3.032,2.734
5494.432,558,2.725,2.734
5494.652,560,2.734,2.729
5494.872,556,2.715,2.725
5495.092,559,2.729,2.725
5495.312,558,2.725,2.725
5495.532,555,2.71,2.725
5495.752,558,2.725,2.725
5495.972,558,2.725,2.725
5496.192,606,2.959,2.734
5496.412,573,2.798,2.734
5496.632,560,2.734,2.734
5496.852,553,2.7,2.729
5497.072,559,2.729,2.72
5497.292,557,2.72,2.72
5497.512,554,2.705,2.72
5497.732,558,2.725,2.72
5497.952,557,2.72,2.72
5498.172,555,2.71,2.725
5498.392,562,2.744,2.72
5498.612,558,2.725,2.725
5498.832,556,2.715,2.725
5499.052,558,2.725,2.725
5499.272,556,2.715,2.725
5499.492,558,2.725,2.725
5499.712,558,2.725,2.725
5499.932,555,2.71,2.725
5500.152,617,3.013,2.725
5500.372,569,2.778,2.729
5500.592,556,2.715,2.729
5500.812,559,2.729,2.729
5501.032,559,2.729,2.729
5501.252,554,2.705,2.729
5501.472,559,2.729,2.729
5501.692,558,2.725,2.729
5501.912,589,2.876,2.734
5502.132,582,2.842,2.734
5502.352,560,2.734,2.734
5502.572,553,2.7,2.729
5502.792,559,2.729,2.725
5503.012,558,2.725,2.725
5503.232,558,2.725,2.729
5503.452,562,2.744,2.734
5503.672,579,2.827,2.744
5503.892,560,2.734,2.744
5504.112,564,2.754,2.744
5504.332,562,2.744,2.744
5504.552,561,2.739,2.744
5504.772,562,2.744,2.744
5504.992,560,2.734,2.744
5505.212,562,2.744,2.744
5505.432,562,2.744,2.744
5505.652,603,2.944,2.754
5505.872,580,2.832,2.754
5506.092,564,2.754,2.754
5506.312,559,2.729,2.749
5506.532,562,2.744,2.744
5506.752,563,2.749,2.744
5506.972,557,2.72,2.744
5507.192,562,2.744,2.744
5507.412,562,2.744,2.744
5507.632,557,2.72,2.744
5507.852,569,2.778,2.744
5508.072,563,2.749,2.744
5508.292,557,2.72,2.744
5508.512,562,2.744,2.739
5508.732,561,2.739,2.739
5508.952,559,2.729,2.744
5509.172,562,2.744,2.739
5509.392,613,2.993,2.744
5509.612,560,2.734,2.744
5509.832,564,2.754,2.744
5510.052,562,2.744,2.744
5510.272,561,2.739,2.744
5510.492,566,2.764,2.744
5510.712,560,2.734,2.744
5510.932,562,2.744,2.764
5511.152,605,2.954,2.769
5511.372,583,2.847,2.769
5511.592,567,2.769,2.769
5511.812,562,2.744,2.744
5512.032,559,2.729,2.744
5512.252,562,2.744,2.744
5512.472,565,2.759,2.744
5512.692,555,2.71,2.749
5512.912,563,2.749,2.749
5513.132,616,3.008,2.749
5513.352,560,2.734,2.749
5513.572,564,2.754,2.744
5513.792,562,2.744,2.744
5514.012,558,2.725,2.744
5514.232,562,2.744,2.744
5514.452,562,2.744,2.744
5514.672,563,2.749,2.749
5514.892,566,2.764,2.759
5515.112,625,3.052,2.764
5515.332,565,2.759,2.764
5515.552,567,2.769,2.764
5515.772,564,2.754,2.764
5515.992,566,2.764,2.764
5516.212,566,2.764,2.764
5516.432,563,2.749,2.764
5516.652,566,2.764,2.764
5516.872,627,3.062,2.764
5517.092,565,2.759,2.764
5517.312,567,2.769,2.764
5517.532,566,2.764,2.764
5517.752,561,2.739,2.764
5517.972,566,2.764,2.759
5518.192,565,2.759,2.759
5518.412,560,2.734,2.764
5518.632,575,2.808,2.759
5518.852,566,2.764,2.764
5519.072,561,2.739,2.764
5519.292,566,2.764,2.759
5519.512,565,2.759,2.759
5519.732,563,2.749,2.764
5519.952,566,2.764,2.759
5520.172,622,3.037,2.764
5520.392,564,2.754,2.764
5520.612,566,2.764,2.759
5520.832,564,2.754,2.759
5521.052,565,2.759,2.764
5521.272,566,2.764,2.764
5521.492,587,2.866,2.769
5521.712,577,2.817,2.769
5521.932,567,2.769,2.769
5522.152,564,2.754,2.764
5522.372,566,2.764,2.759
5522.592,565,2.759,2.759
5522.812,564,2.754,2.764
5523.032,615,3.003,2.759
5523.252,578,2.822,2.764
5523.472,563,2.749,2.778
5523.692,566,2.764,2.764
5523.912,569,2.778,2.764
5524.132,563,2.749,2.778
5524.352,569,2.778,2.778
5524.572,619,3.022,2.778
5524.792,562,2.744,2.778
5525.012,569,2.778,2.769
5525.232,567,2.769,2.769
5525.452,565,2.759,2.769
5525.672,568,2.773,2.769
5525.892,567,2.769,2.769
5526.112,567,2.769,2.769
5526.332,572,2.793,2.769
5526.552,567,2.769,2.773
5526.772,568,2.773,2.773
5526.992,569,2.778,2.773
5527.212,566,2.764,2.773
5527.432,568,2.773,2.773
5527.652,629,3.071,2.773
5527.872,568,2.773,2.778
5528.092,569,2.778,2.778
5528.312,569,2.778,2.773
5528.532,564,2.754,2.773
5528.752,568,2.773,2.773
5528.972,568,2.773,2.773
5529.192,621,3.032,2.778
5529.412,571,2.788,2.778
5529.632,569,2.778,2.778
5529.852,563,2.749,2.778
5530.072,569,2.778,2.769
5530.292,567,2.769,2.769
5530.512,564,2.754,2.778
5530.732,631,3.081,2.778
5530.952,574,2.803,2.793
5531.172,569,2.778,2.793
5531.392,572,2.793,2.788
5531.612,570,2.783,2.788
5531.832,571,2.788,2.793
5532.052,572,2.793,2.793
5532.272,614,2.998,2.793
5532.492,572,2.793,2.793
5532.712,574,2.803,2.798
5532.932,570,2.783,2.793
5533.152,573,2.798,2.793
5533.372,572,2.793,2.793
5533.592,568,2.773,2.793
5533.812,572,2.793,2.793
5534.032,623,3.042,2.773
